index,compound_name,scaffold_orig_id,compound_date,scaffold_smarts,smiles,scaffold_count,scaffold_first_date,scaffold_smarts_from_scaff_data
275,RAL-THA-2d450e86-30,3,2021-02-12 13:47:38,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
276,RAL-THA-8416115c-5,48,2021-02-12 13:39:34,CC(CC1CCCC2CCCCC21)C1CCC(CC2CCCC2)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-02-12 13:39:34,CC(CC1CCCC2CCCCC21)C1CCC(CC2CCCC2)C2CCCCC12
277,MAT-POS-de59a476-2,3,2021-02-12 14:06:15,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
278,VLA-UNK-82501c2c-1,3,2021-02-12 14:47:49,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
279,EDG-MED-70ae9412-2,1,2021-02-12 14:44:58,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
280,RAL-THA-2d450e86-12,3,2021-02-12 01:09:33,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
281,ALP-UNI-8e43a71e-8,141,2021-02-19 11:34:20,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-02-19 11:34:20,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCCC1
282,ALP-UNI-3735e77e-1,28,2021-03-06 05:30:51,CC1C(C2CCCCC2)CCCC1C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2020-12-17 02:21:36,CC1C(C2CCCCC2)CCCC1C1CCCC2CCCCC21
283,MAT-POS-e9e99895-11,3,2021-03-06 06:53:50,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
284,MAT-POS-e9e99895-2,62,2021-03-06 07:30:23,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-03-06 07:30:23,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCCCC1
285,EDG-MED-ba1ac7b9-11,113,2021-03-06 07:29:05,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCCC1C1CCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-03-06 07:29:05,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCCC1C1CCCC1
286,MAT-POS-e9e99895-13,161,2021-04-14 18:21:05,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-14 18:21:05,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCCC1
287,EDJ-MED-9e38fd34-1,143,2021-04-14 18:55:58,CC(CC1CCCC2CCCCC21)C1C(C)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-14 18:55:58,CC(CC1CCCC2CCCCC21)C1C(C)CC2CCCCC21
288,LON-WEI-9739a092-6,104,2021-04-14 18:53:27,CC(CC1CCCC(C2CCC(C(C)C3CCCC3)CC2)C1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-14 18:53:27,CC(CC1CCCC(C2CCC(C(C)C3CCCC3)CC2)C1)CC1CCCC2CCCCC21
289,EDG-MED-ba1ac7b9-13,53,2021-04-14 19:08:56,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CC2CCC1C2,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-04-14 19:08:56,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CC2CCC1C2
290,MAT-POS-fb82b63d-3,1,2021-04-15 18:16:54,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
291,PET-UNK-bb7ffe78-1,3,2021-04-14 19:18:02,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
292,MAT-POS-fb82b63d-1,1,2021-04-15 18:33:00,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
293,EDG-MED-ba1ac7b9-21,124,2021-04-15 18:36:17,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCC1CC1CCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-15 18:36:17,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCCC1CC1CCCC1
294,EDG-MED-5d232de5-8,35,2021-04-15 18:49:26,CC1C(C2CCCCC2)CCC1C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2021-02-02 20:05:00,CC1C(C2CCCCC2)CCC1C1CCCC2CCCCC21
295,MAT-POS-dd3ad2b5-2,1,2021-04-14 20:25:37,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
296,BEN-BAS-c2bc0d80-7,19,2021-04-14 18:53:45,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2020-12-17 15:38:07,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21
297,ALP-POS-477dc5b7-5,44,2021-04-14 20:30:15,CC1C(C2CCCC3CCCCC32)CCCC12CCCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-04-14 20:30:15,CC1C(C2CCCC3CCCCC32)CCCC12CCCC1CCCCC12
298,JIN-POS-6dc588a4-6,2,2021-04-15 17:51:29,CC(CC1CCCCC1)CC1CCCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,58,2020-02-27 01:46:57,CC(CC1CCCCC1)CC1CCCCC1
299,SAM-UNK-2684b532-12,2,2021-04-16 06:49:21,CC(CC1CCCCC1)CC1CCCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,58,2020-02-27 01:46:57,CC(CC1CCCCC1)CC1CCCCC1
300,EDJ-MED-611d11e7-4,1,2021-04-16 08:26:03,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
301,MAT-POS-a13804f0-4,107,2021-07-13 15:22:14,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCC(C(C)C2CCCC2)C1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-07-13 15:22:14,CC(CC(C(C)CC1CCCC2CCCCC21)C1CCCCC1)C1CCC(C(C)C2CCCC2)C1
302,EDJ-MED-1981ceba-4,27,2021-07-13 15:39:44,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)C2CCC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2021-07-13 15:34:41,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)C2CCC2)CC2CCCCC21
303,EDG-MED-10fcb19e-1,1,2021-07-13 15:38:00,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
304,EDJ-MED-6bf93aa8-1,1,2021-07-13 15:52:08,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
305,ALP-POS-6f6ae286-3,1,2021-07-29 14:07:56,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
306,EDG-MED-70ae9412-1,139,2021-02-12 14:50:43,CC(CCC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)CC1CCCC1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-02-12 14:50:43,CC(CCC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)CC1CCCC1
307,MAT-POS-4223bc15-11,50,2021-05-12 01:31:20,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)C2CCCC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-04-29 16:26:16,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)C2CCCC2)CC2CCCCC21
308,MAT-POS-8293a91a-8,128,2021-07-13 15:24:04,CC1C(C2CCCC3CCCCC32)CCC12CCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-07-13 15:24:04,CC1C(C2CCCC3CCCCC32)CCC12CCC1CCCCC12
309,MAT-POS-1f3f1a6f-1,3,2021-02-12 12:47:57,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
310,MAT-POS-5cd9ea36-16,1,2021-08-12 17:34:05,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
311,MAT-POS-5cd9ea36-15,1,2021-08-06 18:19:19,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
312,MAT-POS-5cd9ea36-13,152,2021-08-06 18:41:48,CC(CC1CC1)CC1CC2CCCCC2C(C(C)CC2CCCC3CCCCC32)C1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-08-06 18:41:48,CC(CC1CC1)CC1CC2CCCCC2C(C(C)CC2CCCC3CCCCC32)C1
313,RUB-POS-1325a9ea-14,24,2021-07-13 15:18:45,CC(CC1CCCCC1)CC1CCCC2CCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2020-08-13 17:02:40,CC(CC1CCCCC1)CC1CCCC2CCCC21
314,MAT-POS-4223bc15-28,1,2021-05-12 06:23:45,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
315,ALP-POS-9c80c481-1,1,2021-04-15 13:25:57,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
316,MAT-POS-dd3ad2b5-3,1,2021-04-15 13:38:48,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
317,MAT-POS-afb6844f-1,20,2021-07-13 15:20:38,CC(CC1CCCCC1)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2020-07-10 04:34:09,CC(CC1CCCCC1)C1CCCC2CCCCC21
318,MAT-POS-4223bc15-18,1,2021-04-29 16:56:28,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
319,PET-UNK-d899bab6-1,3,2021-09-25 15:31:47,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
320,MAT-POS-5cd9ea36-21,1,2021-08-12 18:02:37,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
321,MAT-POS-e6dd326d-8,1,2021-05-12 02:18:53,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
322,EDJ-MED-76744c27-4,23,2021-08-12 17:27:36,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-07-13 15:54:24,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21
323,MAT-POS-96f51285-5,1,2021-04-15 12:54:00,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
324,MAT-POS-af1eef35-2,1,2021-08-12 17:18:33,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
325,MAT-POS-90fd5f68-38,3,2021-09-25 14:17:03,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
326,MAT-POS-90fd5f68-2,3,2021-09-25 14:40:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
327,MAT-POS-90fd5f68-28,3,2021-09-25 15:39:10,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
328,ALP-UNI-8d415491-6,1,2021-04-15 14:29:07,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
329,KAD-UNI-80f122c8-2,53,2021-04-15 11:17:52,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CC2CCC1C2,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-04-14 19:08:56,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CC2CCC1C2
330,RUB-POS-1325a9ea-4,3,2021-04-15 16:58:32,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
331,EDJ-MED-2f867453-1,45,2021-04-15 14:43:16,CC(CC1CCCC2CCCCC21)C1CCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-15 14:43:16,CC(CC1CCCC2CCCCC21)C1CCC2CCCCC21
332,EDG-MED-ba1ac7b9-19,169,2021-04-15 17:48:25,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCC2CCCC2C1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-15 17:48:25,CC(CC1(C(C)CC2CCCC3CCCCC32)CCCC2CCCCC21)C1CCC2CCCC2C1
333,ALP-UNI-8d415491-3,1,2021-04-15 13:43:22,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
334,EDJ-MED-4fff0a85-3,73,2021-08-12 17:20:30,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC(C)(C)C2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-08-12 17:20:30,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC(C)(C)C2)CC2CCCCC21
335,MAT-POS-90fd5f68-20,3,2021-09-25 15:35:41,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
336,MAT-POS-90fd5f68-14,120,2021-09-25 15:37:51,CC(CC1CCCCC1)CC1CCCC2CC(CCCC3CCCC3)CCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-09-25 15:37:51,CC(CC1CCCCC1)CC1CCCC2CC(CCCC3CCCC3)CCC12
337,MAT-POS-4223bc15-12,59,2021-08-12 18:38:41,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CCC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-08-12 18:38:41,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CCC2)CC2CCCCC21
338,ALP-UNI-8d415491-1,79,2021-04-15 16:51:18,CC(CC1CCCCC1C1CC1)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-04-15 16:51:18,CC(CC1CCCCC1C1CC1)C1CCCC2CCCCC21
