index,compound_name,scaffold_orig_id,compound_date,scaffold_smarts,smiles,scaffold_count,scaffold_first_date,scaffold_smarts_from_scaff_data
339,EDJ-MED-4fff0a85-1,122,2021-08-12 17:27:22,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CCCCC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-08-12 17:27:22,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CCCCC2)CC2CCCCC21
340,MAT-POS-5cd9ea36-22,1,2021-08-12 17:07:51,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
341,MAT-POS-5cd9ea36-18,1,2021-08-12 17:12:50,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
342,PET-UNK-b38839dc-1,3,2021-08-12 17:13:26,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
343,BAR-COM-0f94fc3d-18,10,2020-07-01 01:57:48,CC(CC1CCCCC1)CC1CCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,6,2020-06-30 16:11:11,CC(CC1CCCCC1)CC1CCC2CCCCC21
344,ALP-POS-e0fe77e5-13,44,2021-04-16 07:44:40,CC1C(C2CCCC3CCCCC32)CCCC12CCCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-04-14 20:30:15,CC1C(C2CCCC3CCCCC32)CCCC12CCCC1CCCCC12
345,MAT-POS-1bed62cf-3,19,2021-09-25 11:15:13,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2020-12-17 15:38:07,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21
346,EDJ-MED-8bb691af-4,26,2021-10-07 19:10:50,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2021-09-25 15:17:05,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12
347,VLA-UCB-29506327-1,19,2020-12-17 15:38:07,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2020-12-17 15:38:07,CC1CC2(CCCC3CCCCC32)C(C)C1C1CCCC2CCCCC21
348,MAT-POS-5cd9ea36-17,1,2021-09-25 12:53:23,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
349,MAT-POS-e119ab4f-3,1,2021-09-25 14:21:28,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
350,ALP-POS-6479a3a9-2,3,2021-09-13 15:45:11,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
351,ALP-POS-1cbc2fae-1,12,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
352,MAT-POS-e119ab4f-2,5,2021-09-25 14:34:03,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
353,MAT-POS-90fd5f68-37,3,2021-09-25 14:36:02,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
354,MAT-POS-90fd5f68-19,3,2021-10-07 18:53:52,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
355,MAT-POS-90fd5f68-22,3,2021-10-08 12:35:48,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
356,MAT-POS-e119ab4f-1,5,2021-10-07 19:15:21,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
357,MAT-POS-90fd5f68-21,3,2021-10-07 19:45:52,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
358,PET-UNK-7fb4f80a-1,3,2021-10-15 19:31:03,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
359,EDJ-MED-12c4873b-2,89,2021-11-17 13:35:55,CC(CC1CCCC2CCCCC21)C1CC(C2CC2)C(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-11-17 13:35:55,CC(CC1CCCC2CCCCC21)C1CC(C2CC2)C(C)C2CCCCC12
360,ALP-POS-4483ae88-4,12,2021-11-17 13:01:33,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
361,EDG-MED-ee636701-1,5,2021-11-24 16:13:10,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
362,MAT-POS-5cd9ea36-14,1,2021-09-13 17:13:33,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
363,ALP-POS-1cbc2fae-2,12,2021-11-16 19:14:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
364,MAT-POS-4223bc15-40,115,2021-05-12 02:07:57,CC(CC1CCCC2CCCCC21)C1CC(C(C)C2CCCC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-05-12 02:07:57,CC(CC1CCCC2CCCCC21)C1CC(C(C)C2CCCC2)CC2CCCCC21
365,EDJ-MED-43f8f7d6-6,142,2021-10-07 20:27:10,CC(CC1CCC1)CC1CC(C(C)CC2CCCC3CCCCC32)C2CCCCC2C1C,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-10-07 20:27:10,CC(CC1CCC1)CC1CC(C(C)CC2CCCC3CCCCC32)C2CCCCC2C1C
366,MAT-POS-e119ab4f-5,12,2021-11-17 12:44:16,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
367,MAT-POS-86c60949-2,1,2021-07-15 15:01:02,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
368,MAT-POS-2e8b2191-11,5,2021-09-13 16:03:52,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
369,MAT-POS-5cd9ea36-23,1,2021-09-13 16:51:36,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
370,MAT-POS-bfd29aac-1,125,2021-09-13 17:18:19,CC(CC1CCCC2CCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-09-13 17:18:19,CC(CC1CCCC2CCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21
371,MAT-POS-2e8b2191-10,1,2021-09-17 20:49:42,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
372,MAT-POS-2e8b2191-12,5,2021-09-17 20:52:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
373,MAT-POS-c20a539d-4,3,2021-09-17 23:14:52,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
374,ALP-POS-6f6ae286-5,1,2021-09-17 23:04:21,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
375,MAT-POS-5cd9ea36-2,23,2021-09-17 21:27:32,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-07-13 15:54:24,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21
376,EDJ-MED-7889e8da-5,1,2021-09-17 21:27:37,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
377,ALP-POS-a577c8a2-1,12,2021-09-20 10:40:18,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
378,EDJ-MED-7889e8da-3,1,2021-09-20 10:38:26,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,62,2020-09-15 19:26:20,CC(CC1CCCC2CCCCC21)C1CCCC2CCCCC21
379,MAT-POS-90fd5f68-31,3,2021-09-25 12:45:59,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
380,ALP-POS-477dc5b7-4,26,2021-09-25 15:17:05,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2021-09-25 15:17:05,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12
381,EDJ-MED-12c4873b-5,103,2021-09-25 15:40:06,CC1CCCC1C1CC2CCCCC2C(C(C)CC2CCCC3CCCCC32)C1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-09-25 15:40:06,CC1CCCC1C1CC2CCCCC2C(C(C)CC2CCCC3CCCCC32)C1
382,MAT-POS-90fd5f68-7,3,2021-09-25 15:53:32,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
383,MAT-POS-90fd5f68-13,3,2021-09-25 15:54:05,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
384,PET-UNK-7fb4f80a-2,3,2021-10-07 18:45:28,CC(CC1CCCCC1)CC1CCCC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,55,2020-04-21 20:06:55,CC(CC1CCCCC1)CC1CCCC2CCCCC21
385,EDJ-MED-be9e6f63-3,23,2021-10-07 18:47:20,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-07-13 15:54:24,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)CC2CCCCC21
386,EDJ-MED-e69ed63d-13,5,2021-10-07 19:56:11,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
387,EDJ-MED-c3ea9889-6,160,2021-10-07 19:57:59,CC(CC1CCCC2CCCCC21)C12CC(CC3CCCCC31)C2,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-10-07 19:57:59,CC(CC1CCCC2CCCCC21)C12CC(CC3CCCCC31)C2
388,EDJ-MED-8bb691af-6,17,2021-10-07 20:44:02,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-10-07 20:44:02,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12
389,EDJ-MED-43f8f7d6-4,70,2021-10-15 19:49:10,CC(CC1CC1)CC1CC(C(C)CC2CCCC3CCCCC32)C2CCCCC2C1C,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-10-15 19:49:10,CC(CC1CC1)CC1CC(C(C)CC2CCCC3CCCCC32)C2CCCCC2C1C
390,EDJ-MED-968bafd9-1,98,2021-10-15 19:56:24,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)C(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2021-10-15 19:56:24,CC(CC1CCCC2CCCCC21)C1CC(C(C)(C)CC2CC2)C(C)C2CCCCC12
391,MAT-POS-853c0ffa-9,17,2021-12-15 15:56:59,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-10-07 20:44:02,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12
392,EDJ-MED-705e09b8-1,26,2021-12-10 21:49:10,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,3,2021-09-25 15:17:05,CC1C(C2CCCC3CCCCC32)CCC12CCCC1CCCCC12
393,MIK-ENA-5d9157e9-5,12,2021-12-10 21:41:08,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
394,MIK-ENA-5d9157e9-6,12,2021-12-10 21:46:43,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,7,2021-09-13 15:55:56,CC(CC1CCCC2CCCCC21)C1CCC(C)(C)C2CCCCC12
395,EDJ-MED-8bb691af-8,42,2021-11-24 17:07:42,CC1CCC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-11-24 17:07:42,CC1CCC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12
396,EDG-MED-b1ef7fe3-1,42,2021-12-15 16:21:25,CC1CCC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,2,2021-11-24 17:07:42,CC1CCC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12
397,EDJ-MED-e69ed63d-1,5,2021-10-15 19:08:14,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,8,2021-07-23 15:03:47,CC1CCC(C(C)CC2CCCC3CCCCC32)C2CCCCC12
398,EDJ-MED-976a33d5-1,146,2022-01-19 19:27:19,CC1C(C2CC2)CC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2022-01-19 19:27:19,CC1C(C2CC2)CC2(CCC(C3CCCC4CCCCC43)C2C)C2CCCCC12
399,ALP-POS-ecbed2ba-12,111,2022-01-19 19:55:19,CC(CCC1CC1)CC1CC2CCCCC2C2(CCC(C3CCCC4CCCCC43)C2C)C1,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2022-01-19 19:55:19,CC(CCC1CC1)CC1CC2CCCCC2C2(CCC(C3CCCC4CCCCC43)C2C)C1
400,MAT-POS-50a80394-1,17,2022-02-05 04:11:10,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-10-07 20:44:02,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12
401,ALP-POS-133e7cd9-2,110,2022-02-05 05:01:48,CC1C(C2CCCC3CCCCC32)CCCC12CC(C(C)(C)CC1CC1)CC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,1,2022-02-05 05:01:48,CC1C(C2CCCC3CCCCC32)CCCC12CC(C(C)(C)CC1CC1)CC1CCCCC12
402,MAT-POS-50a80394-2,17,2022-02-05 07:55:31,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,4,2021-10-07 20:44:02,CC1C(C2CCCC3CCCCC32)CCC12CC(C(C)(C)CC1CC1)CC1CCCCC12
